Age,Annual Income,Credit Score,Loan Amount,Existing Loan,Debt to Income,Has Default
52,86134,314,31889.4968537249,0,0.5224876819870714,0
45,115852,511,23712.7991643756,1,0.11588804683182599,1
24,111103,359,12289.231711842094,1,0.5376265467248221,1
49,112044,551,13011.328832241365,1,0.33151012552242126,0
28,63744,745,8490.600826796053,1,0.4667846592355538,0
27,137729,301,32813.27058747478,1,0.2857228432530026,0
26,142848,635,43188.72790788767,0,0.19546302349158945,0
31,59159,318,5937.657181793642,0,0.5341075108535694,0
30,115812,377,7980.777593975907,1,0.642772228162052,1
42,43671,771,25586.014653630966,0,0.21014946622002098,0
19,36450,327,38197.43312756852,1,0.6524218007221603,1
52,34908,464,12096.844012037809,0,0.18410926552272627,0
24,77275,757,17224.309379713726,1,0.5413971295297187,0
38,64358,475,15440.279057681322,1,0.6756670949074035,0
35,69047,328,22957.304840201934,1,0.18842252905374263,0
20,55518,578,15124.940465790702,1,0.36105402805321196,0
59,77813,582,20866.940534513888,0,0.3024744894150397,0
56,116748,778,37784.41693978749,1,0.3330866501104589,0
58,128220,818,32495.41618043851,1,0.5518838434790659,0
66,26806,604,8653.17674262618,1,0.4967133595333356,0
28,124733,408,33698.5549810573,1,0.6812121786776915,0
56,60891,623,26468.472720164606,0,0.21128770201385338,0
41,146865,505,47055.45086182124,0,0.4259565215955281,1
63,103551,533,18018.694269682397,0,0.369475687251416,0
36,149335,757,37677.4888864622,1,0.6513136653554498,1
21,59220,486,37888.737037005645,0,0.10637153948617598,0
43,37158,781,14967.53514541343,1,0.6935022404602564,1
55,100992,706,45645.063123692125,0,0.3878405886235172,0
59,47588,808,27103.244019332138,0,0.4753237883401584,0
49,82576,819,35549.75151001861,1,0.31603153348342927,0
56,108027,352,11563.500149757703,0,0.6115160018172993,0
62,44188,697,16601.176264638616,1,0.4371927670710296,0
63,112615,498,31374.820307175025,0,0.4976865617498589,0
53,78830,690,19356.22707680073,1,0.4893428248364059,0
57,24019,797,27486.181335693804,1,0.3183892839386395,0
54,32419,471,21830.233971798018,1,0.1455945974839695,0
50,53697,385,33824.92084898216,1,0.58462373565643,0
53,104932,485,26921.5413251364,0,0.2738295515105905,1
20,139712,455,5207.447118792567,1,0.6093581370866227,1
26,124568,792,34235.63770754228,0,0.4651858052744958,0
25,115428,820,23995.47006725818,1,0.3122223748584868,1
50,27973,429,20376.42532206003,1,0.4565482893841737,0
23,128001,380,9236.60385274506,1,0.4872956154168625,0
58,106649,683,14916.636075492117,1,0.5240100446552034,0
56,142649,594,15069.753121138405,0,0.5934028807042427,0
21,31136,568,47091.62747321281,0,0.19585296533079083,0
30,104739,834,24463.083863594606,1,0.6664866308611699,0
66,82502,677,6892.963124682652,0,0.34650436865650647,0
19,51285,675,11246.75070094944,0,0.6162701790258264,0
22,43039,387,8556.470407981044,1,0.2322877572206711,0
61,86720,410,31499.122559324507,0,0.11741738332282887,0
44,143168,453,13397.967120507203,1,0.44400642617371044,0
49,108263,762,27435.09381267992,1,0.29479976744346337,0
38,79155,455,21652.7928291489,0,0.6906772029687696,1
25,36911,617,41174.43697148897,0,0.16267207282922974,0
55,20916,537,19422.033676941304,1,0.12838171960211303,1
25,79052,633,25621.946707856376,1,0.12701069113187996,0
67,89110,405,37457.84968690216,1,0.23012421713427672,0
20,121623,781,24500.80431187877,0,0.44751466981920307,0
61,37790,681,40694.699120593505,1,0.4033380241868151,0
20,103161,560,34775.796030649915,1,0.3100454829001369,1
39,25206,592,23473.81012760222,1,0.15327586445014557,0
23,141937,634,27679.186655886322,1,0.2402422568765913,0
19,105053,775,48524.15551289871,1,0.21048823887083012,0
40,69950,524,34772.517342877654,0,0.547400102293629,0
61,136211,753,45724.78516875462,0,0.5679678298007884,1
19,76361,595,13044.132656197897,0,0.5662084078370918,0
55,81451,762,26745.627031031836,0,0.6814243266484892,0
34,57696,513,45889.77514302728,0,0.6305427678004192,1
52,101641,457,19517.542764863792,1,0.3986828483071029,0
51,121192,571,48544.888916588934,0,0.34896161254549907,0
40,88226,537,9368.487071314585,1,0.649461110625677,0
47,122395,602,45620.20266237666,0,0.466735151228888,0
69,141970,820,25034.54549296364,0,0.27663920021535715,0
25,144121,620,8318.48743135223,1,0.43867841662910045,0
39,66728,358,44578.47166637393,0,0.6952896536176757,1
61,75401,657,16337.309558410107,0,0.6096820360914174,0
53,86226,550,6001.255647285134,1,0.268767829635725,0
22,45103,735,11111.319750613653,0,0.6717726555503301,0
30,54263,445,34660.16338548927,0,0.6888772668874695,0
46,146705,651,49001.51701121877,0,0.2387001756492491,0
48,96621,544,10015.796281258255,1,0.6373552711008047,0
64,70044,600,25787.66216561429,0,0.6299216306192992,0
33,77730,737,13128.644792638963,0,0.12385214394042438,0
59,45825,399,38526.64403457165,1,0.5018135158370123,1
47,96256,779,10312.650489281637,0,0.2831684278187016,0
33,124177,714,15792.878681640032,1,0.5047675758951254,0
29,57271,464,13838.268544208211,1,0.6481352165141461,1
34,97256,601,29863.390116514005,1,0.39926754879371107,0
33,66732,420,44293.28414002845,1,0.34864769847319166,1
29,86433,387,27999.059052038836,0,0.6529187627124503,0
25,102630,516,7620.955374716206,0,0.6844689506431195,0
37,121999,478,30352.50187685741,1,0.13734179667628163,0
20,120990,462,40888.44496931042,0,0.6537088414889243,0
33,43572,469,10947.028878694522,0,0.14966112011313332,0
47,58546,600,8272.004645506628,0,0.3023717280301538,0
62,142456,673,13451.349990090608,1,0.557544473458196,0
40,35150,502,38573.884526973234,0,0.5662221891638172,0
45,74165,346,31625.61887894007,1,0.5354931344074998,1
68,83690,762,29326.7594282787,1,0.12346749283664103,0
57,73664,707,16226.595258429576,0,0.17977962881445597,0
22,102335,493,19950.646786108675,0,0.6617298989318491,0
37,95199,726,48464.8255824504,1,0.14887683303753446,0
57,148511,616,15828.135202822355,1,0.14712755018386997,1
61,56948,778,45574.04404647898,1,0.601387562654722,0
18,57030,720,31123.917700598147,0,0.4847594519337317,0
47,47007,568,10548.340986706151,1,0.31099363350710774,0
38,120819,780,26029.05701697806,0,0.19942629224297584,1
37,111207,562,47684.69228123941,0,0.6305022519356889,0
23,110921,725,23835.451916181137,0,0.6931226545771072,0
39,96772,465,43852.3954155213,0,0.1299830370656975,0
35,42024,727,16539.29125932685,1,0.4324680292541211,0
25,132408,696,30691.496831016782,1,0.25678215094348905,0
56,59384,515,42973.34261908882,1,0.5994321001298224,0
49,102912,406,46430.9798526363,1,0.30764385506488345,0
50,144161,397,26862.05152180853,1,0.5287775735118039,0
33,122674,781,33785.964596544305,1,0.42371405291576625,0
29,38157,798,5134.105885204893,1,0.42491402895698216,0
55,105481,529,16395.048838102535,0,0.6147996587082528,0
69,122120,556,17542.044668612558,1,0.3822426555547386,0
51,108553,342,9207.185524449385,0,0.6073597204866883,0
31,21756,541,17586.27560106395,0,0.31805609682254526,0
53,120677,394,19450.49148761626,1,0.20486976547858304,0
50,88112,487,48594.471780568696,1,0.37328642659396905,0
40,111003,684,35087.10712523769,1,0.39901346882621336,0
67,122488,699,24170.22857373549,1,0.3870299185826749,0
62,116741,805,49462.45073129792,0,0.5849982471275693,0
19,78051,466,11895.454410557504,0,0.4388073648760583,0
58,120701,424,26422.303726871804,0,0.6330664430552817,0
38,84595,386,34117.79931720722,0,0.40851129694956523,0
19,98210,788,7501.128551783466,1,0.23482904972920254,1
44,63094,525,37264.948613740344,0,0.17769750415765156,0
26,128850,644,9494.030881489545,0,0.6210176925667725,0
18,107889,817,11312.703886985462,1,0.13370367934132704,0
28,115385,330,12186.028060793782,1,0.17056576715185737,0
20,24535,595,46800.0421994983,1,0.13819511135058465,0
69,76035,713,35745.59953121755,0,0.3542405183090922,1
40,142815,434,34494.237549639685,1,0.4195693698361561,0
43,67367,824,29997.207340924648,1,0.11192483861356045,0
21,127472,303,18176.26994127963,0,0.4093517001349626,1
35,37118,477,32940.036706970815,1,0.3362556827743756,0
23,79812,558,23456.73739498879,0,0.5641871094735388,0
52,79884,364,11543.72675416767,1,0.5979739730477339,0
39,86168,662,36031.87806474799,1,0.5109804618317232,0
60,33280,316,10831.197556846522,1,0.3840973211899743,0
32,34746,499,13580.086145952795,1,0.22968915702519288,0
39,122572,843,41796.46903314227,0,0.608268920381536,0
54,73251,511,34705.26932563193,0,0.3050014840266501,0
69,104821,734,33394.6019396139,0,0.3137751323169695,0
59,103583,572,23819.125295422582,1,0.6496069283122269,0
29,133625,589,22832.6233207717,0,0.6853583533587477,0
64,30207,782,36061.81741334305,0,0.6388785738307025,1
66,91127,533,38300.24923740706,1,0.6989408341366486,0
59,47757,707,27959.594106393975,0,0.6213453063408864,0
55,36226,445,48617.11599568368,0,0.5226145105720491,1
35,115268,729,48006.480151349235,0,0.27629163974288373,0
62,81407,731,23559.32705057414,1,0.6717742293399257,0
52,47206,844,41928.001442741916,0,0.6259760989682521,0
47,40256,796,29447.052871928692,1,0.24444807544939193,0
41,53822,388,28029.01494007285,1,0.3934974839450962,0
59,61340,710,7473.382762039333,0,0.14203339637533008,1
47,131883,540,30828.86197107396,0,0.6719853179603302,0
31,72234,522,45526.006875342406,0,0.4436609966328735,0
23,63351,767,40106.023213779146,1,0.24712032755689925,0
20,126311,621,40384.271511466795,0,0.27543958817432546,0
33,68671,674,12196.806735935264,1,0.6883938235779157,0
24,95320,411,21130.225121010364,0,0.4693685750825186,0
69,122565,826,15494.22124926061,1,0.3524098744638422,0
31,145627,711,19216.18771050362,0,0.3999072770713229,0
26,55157,568,31079.27045721764,1,0.15913004342640602,0
32,39937,551,21415.271601661156,1,0.1450136560437256,0
38,74290,673,30231.401785891972,1,0.4556246459802309,0
52,66707,749,24732.556172355966,0,0.40720242186418987,0
19,31219,836,17897.700130237743,1,0.3154919147820647,0
44,29399,667,9293.154539232139,1,0.4396683715068187,1
19,146733,554,45132.73058051522,1,0.14360556966230337,0
52,118848,762,5511.80147020919,0,0.6663947028589278,0
35,47657,567,5074.361966388702,1,0.2762270126705331,0
31,40047,425,42205.89828935957,1,0.14306727440319933,0
37,120543,692,49856.49231466055,0,0.20170256354446242,0
35,96095,633,37719.62724711453,1,0.1572843486895101,0
27,105693,667,5687.322712829813,0,0.20716270261580874,0
42,120931,755,15201.0602000831,0,0.3500524328959671,0
19,92154,366,48732.021511788254,0,0.5428305363613125,0
42,64891,365,41387.19134782257,0,0.26340900847302384,1
50,26780,699,30505.992971211996,1,0.36155597316498633,0
53,47050,586,15658.731924816153,0,0.6572543727329417,0
48,93551,485,5646.659266703704,1,0.27749304359558524,0
31,88666,583,5938.7662686834055,0,0.5768318519588258,0
18,113619,815,32539.1388588602,1,0.19469012348941986,0
63,102016,536,5982.434435859041,1,0.20699304775434857,0
33,133135,317,49713.35638664177,1,0.37369172408575935,0
63,73010,713,13252.272507218215,1,0.2404613502798318,0
69,121012,308,36981.83128411748,1,0.641816844276556,0
20,58165,719,11977.687463558603,0,0.13045137467408668,0
52,31528,328,29304.203949397153,1,0.4583635396863037,0
58,140840,647,8627.50798097979,1,0.4625376376897119,0
23,69608,749,39505.02910399594,1,0.13961555651166863,0
42,25914,679,31321.449262617334,0,0.5395385289225347,1
30,57136,665,8877.501203063675,0,0.3813385267073176,0
51,31179,526,43186.37851400025,0,0.5338440240968851,0
25,106008,417,29615.83766495159,0,0.5961549915610419,1
38,32076,711,46471.653950599306,0,0.29373961119441633,0
51,143911,655,46248.05181551507,0,0.3906915297612926,0
21,44783,553,46422.85052689621,1,0.25645646786080684,1
42,136625,842,8500.334009021059,0,0.22090807811340102,0
32,66716,743,10443.099278953556,1,0.10035685482559445,0
21,70298,380,49446.76143722891,1,0.6781789072479023,0
62,74304,345,26942.03696294177,1,0.364557081597789,0
29,99360,348,15719.632377311644,1,0.10784186383532442,1
49,89835,748,39634.90198243961,1,0.1053631465408289,0
49,149541,706,16892.834954561687,1,0.273011541130717,0
45,132424,582,37724.70596083891,0,0.10836260722607105,0
30,28118,772,42677.86000323925,1,0.324708770595129,0
48,96292,715,40291.851978287625,0,0.1377631008633687,0
31,143322,420,17332.151368907093,1,0.12355095469018584,1
37,76911,302,23072.835833565667,1,0.50162883644473,1
35,93489,615,23596.295145497435,1,0.6441047736657307,0
46,123088,759,27107.28131470123,1,0.3456319499813676,0
23,35185,526,12531.778319306122,0,0.6020622581655595,0
49,61792,378,25361.15226864541,0,0.11755927668144828,0
46,100210,843,27985.234573196587,0,0.5666140335821095,0
60,70613,370,28926.904846147358,0,0.13767999539373454,0
19,130012,496,41895.51934930062,1,0.603063653918411,0
40,53927,357,28280.052431577285,1,0.6294198069232384,0
36,20386,723,15385.276513115383,0,0.5715843054293885,0
48,112153,768,34840.793220988424,1,0.5924494146467734,1
68,92728,347,40879.13648389813,1,0.4368907397993913,0
22,96281,734,19371.724989721777,0,0.25893096554959116,1
36,50020,484,34038.766805792235,0,0.48593860159658,0
51,62678,464,11612.209817570569,1,0.3637249894458169,1
27,106695,630,20386.683706012882,0,0.1032019365514276,0
42,81394,629,45915.07682973354,1,0.386095423860901,0
19,88945,420,46008.86734231569,1,0.49071275473032727,0
28,135377,512,30889.606043437863,1,0.10833019581479247,0
67,141716,806,36605.8157389298,1,0.4728162016648946,0
48,76414,467,43430.69368426736,1,0.49151914373011374,0
32,74816,845,48134.8933390682,1,0.19486454694333805,0
26,75918,726,27044.889813039626,1,0.3586445110939057,0
40,111281,520,30270.908148171544,0,0.6785995605334795,0
36,131484,309,23703.870499152363,0,0.6305135366798694,0
26,135640,419,8239.187167539294,0,0.34649285371495164,0
52,82694,546,24026.15626019683,0,0.30990776081449334,0
38,49455,659,40578.23027223847,0,0.1744484085861136,0
26,124446,520,41219.847409618786,1,0.12111345072409588,0
45,58735,805,45156.97015669849,1,0.27847766646524724,0
63,114702,357,7316.0017329186085,0,0.664170008249343,0
68,125509,759,28721.956531128526,1,0.6751680708002004,1
24,113608,427,9834.101957168432,0,0.5875116043457658,1
33,134310,385,14033.39824245845,1,0.3104948881119157,0
33,32109,403,45509.74260712729,1,0.1861758597292667,0
50,65802,442,27355.606629336315,1,0.4573200853634075,0
21,88020,504,39134.52144034761,0,0.4879030043237088,1
21,54622,337,7897.284766790637,1,0.35474414154736245,0
56,129935,662,23757.19267661834,0,0.5149880773351841,0
57,149368,608,35340.8126298952,1,0.5480091313910412,1
34,137919,351,11003.2916575196,0,0.569836998144868,1
54,22597,300,19661.804559755743,0,0.4013788668145043,1
56,60597,310,7904.651226074746,0,0.57498446653584,0
69,60954,513,34310.29733912797,1,0.11528585576167408,1
46,89519,817,48690.10665761534,1,0.5082426200433218,1
69,76115,714,42217.047101427335,1,0.2413803742302879,0
53,124988,307,48858.04025634046,1,0.26231217501259196,1
55,63151,304,43052.21577942784,0,0.1547810239640394,0
56,145515,661,43483.81127886404,1,0.21543535815590759,0
67,37040,411,30972.973791710418,0,0.6952049398012017,0
54,64772,572,28321.354013594446,0,0.3492340783380852,0
69,142431,721,23281.441989252242,1,0.6566592392132112,0
52,116090,564,41814.2702770646,0,0.19773971691567885,1
24,83832,757,13193.042552511106,1,0.22243530525911173,0
44,47916,511,7530.121212088694,1,0.43468801228904275,1
45,64871,377,47655.222020810375,1,0.3097195245274495,0
39,141527,520,5170.018334156468,0,0.4863491251448777,0
31,46372,668,48957.31948441333,1,0.3532279454322582,1
24,81707,646,37798.40164431946,0,0.5869583424792771,0
54,59080,324,19782.451386402245,1,0.3589354427026502,1
39,126242,719,36401.89293888396,1,0.4434095094629583,0
22,62722,653,41804.38207333073,1,0.2926439200142372,1
19,140864,716,16041.292519389615,0,0.5224245924631924,0
44,49048,814,39690.30574758119,0,0.49284052537942846,0
38,105205,514,41196.633125370805,0,0.3382006196644346,1
55,29777,411,16220.958355640543,1,0.2656192616743579,0
32,74711,727,6886.685947009259,1,0.4684626248921794,1
38,56331,515,14185.502805114395,0,0.6658909895266045,1
27,145320,712,14029.08840002275,1,0.17958581441596094,0
40,40968,679,7935.820437896744,1,0.5794699710073362,0
56,73969,531,37670.33230948381,1,0.4257950636848544,0
22,123345,557,22098.87160062837,1,0.41533581710431544,0
18,31292,555,44797.37753542363,0,0.6770104885455874,0
30,140870,702,16347.699754933368,0,0.4635248785411341,0
38,60794,723,25395.447429496733,0,0.5983106966491107,1
43,99459,364,33755.78430170433,0,0.4086863493254179,0
67,137932,489,44485.92273523001,1,0.2499120203530536,0
62,70192,472,28607.949572871865,0,0.5166941628748658,0
38,47703,526,21808.608251557227,0,0.6539061426664023,0
35,104193,687,44015.6785312404,1,0.6047380573660452,0
54,89165,700,18961.089110942474,0,0.21901816374405078,0
62,87650,512,8574.06648346594,1,0.2901334714372901,1
49,76516,352,25026.8948379608,1,0.4101284043842066,0
53,119981,438,40329.19879240964,0,0.4429619771416391,0
34,149858,717,6385.137428908539,0,0.21628846867511695,0
52,121398,442,31364.70102453164,0,0.23800740400909876,1
66,111110,808,31750.882183725626,1,0.5552986414212618,1
28,117885,785,46784.37935423217,1,0.5381904500289655,0
38,42257,736,17890.916771525983,0,0.6035252887773346,0
69,120588,842,17547.64759448133,1,0.6597578843681386,0
43,123356,592,24821.764310285518,0,0.284956671341615,0
21,141750,583,21061.170566218185,1,0.6157569739423476,0
51,103509,313,38135.56382101971,0,0.49960707476571187,0
69,111273,571,33878.84347091973,1,0.6746622543350796,0
65,71672,324,39151.446705781986,1,0.26324449361404956,0
35,83308,621,41901.88060394101,0,0.26180290098371534,0
57,97583,402,46534.150973036645,1,0.522576069215636,0
52,139336,339,24392.152930309145,0,0.6570464644229658,0
58,42113,534,49311.38252621973,1,0.5947334948718608,0
46,20694,388,14704.736603164372,0,0.5362237346760137,1
69,142495,399,37146.43228762978,0,0.33238551883443296,0
46,35588,443,29030.419278823516,0,0.5306604008211844,0
55,81756,381,41760.526760819754,1,0.5806573458584886,1
59,84085,528,26454.67342728917,0,0.5519714078743626,0
38,131359,694,40277.238591309404,1,0.5060864789716738,0
59,134384,812,46857.59215914551,0,0.1282787510144218,0
30,81142,496,37953.24197630393,1,0.4958289598688852,0
66,84373,573,39924.2428798246,0,0.3869767932897462,0
58,105603,671,8022.894406963525,1,0.6769415629298112,1
34,26704,379,14223.094800452629,1,0.46431393002624266,0
26,60136,534,48843.66832266172,1,0.4649363537411796,0
58,87507,586,36193.41517043275,0,0.6964331124218499,0
18,67361,844,30265.20577899521,0,0.15615267386854326,0
19,78847,736,21513.936802840253,1,0.26578977106021173,1
65,126359,426,6997.505054311306,1,0.4936476633814154,0
46,31441,716,21611.115858386074,1,0.2891417536206248,0
50,117012,340,27451.079298030916,0,0.30769008875747317,0
27,138906,768,14515.677922409903,0,0.6355869638782651,0
67,34677,596,12791.155607322464,1,0.447612343023878,0
57,47818,341,27878.744811088258,0,0.16171934968249274,0
38,21868,578,31365.690603239476,0,0.2865175514395731,0
45,103591,758,15796.306348453618,0,0.14563502589965083,0
28,143962,332,31432.526350529588,0,0.4336779600682872,0
51,87264,575,45515.29837434327,0,0.2039609178255938,1
25,93168,389,26292.796610960922,1,0.6142690900150637,1
39,32043,823,43582.557631423166,1,0.4463884158738999,0
25,91939,459,46727.21500399933,0,0.1356253851586568,0
66,35732,757,9157.731302168857,1,0.2805253981745914,0
32,75244,698,9311.521084555865,0,0.4698026003416761,0
34,38526,390,26421.988229942064,1,0.30129899091629697,1
40,29340,765,31464.609994296618,0,0.40790600115637343,0
41,124488,519,24164.755900926317,0,0.6456173768096414,0
62,42394,718,19690.284668787637,0,0.310021582303767,0
36,118557,678,33844.73522567701,1,0.3015237174818728,0
22,24102,746,5093.668055746412,1,0.5918541047876192,0
49,121846,445,48563.29763886841,1,0.29125391375006193,0
61,39159,532,15443.558968460997,0,0.14677500648423536,0
18,142366,670,46269.44458623532,0,0.20856697254249695,0
40,85092,533,9905.663504052769,1,0.6692801504777806,1
54,26212,666,15713.923192005766,1,0.6599756755466327,0
25,117360,780,15569.316548937517,0,0.23488725446688868,0
30,57405,662,49826.88068902908,0,0.4321011238592115,0
25,97061,810,5207.0245576647985,0,0.18242086025380172,0
40,114296,394,33783.71941865731,1,0.5048065771069215,0
60,75186,515,44135.89614773838,0,0.2111834776058864,0
18,64239,842,35252.31443111315,0,0.12987425375296238,0
62,130804,434,21323.021819762485,0,0.5949380843252796,1
68,112993,382,48123.92132163207,0,0.2952402296341754,1
41,143145,690,45208.433956506844,1,0.16511344213605822,1
52,133551,346,24527.9714112283,0,0.6003423705173351,0
41,30532,691,30799.782167502355,1,0.557438486527689,1
34,99054,684,48538.36345123583,0,0.5102550702591809,0
22,92012,680,49215.21628669115,1,0.6467492259067175,0
37,137836,376,25242.04740730785,1,0.39353565212238106,0
38,105279,558,43130.75126643899,1,0.17683389855207865,0
57,86540,698,18589.110212927135,1,0.1368078459370717,1
48,128590,399,21731.57928187991,0,0.29106461077579515,0
63,123021,800,12416.984734560181,1,0.15209849808244974,0
53,23271,682,14413.306674952863,1,0.4213056642082512,0
28,65482,491,34559.29860167115,0,0.10869941069389473,0
69,20209,644,27985.17281031864,1,0.36625798090562556,0
32,110999,309,15400.93372815213,1,0.20707617391215127,0
36,25539,563,23130.932736274364,0,0.3209608263202949,1
24,134841,567,21793.255693865678,1,0.5050204448624135,0
68,39977,494,49431.20920409004,0,0.31057826263042093,0
45,94142,706,43410.46267451207,1,0.30480393232012915,0
68,129920,595,22458.48500227209,1,0.6944504397037011,0
60,148156,396,46126.24605032149,1,0.5312888336357717,0
22,119588,761,20418.5926232677,0,0.4083170271100308,0
22,88684,386,35055.56807306867,1,0.44762539059854767,0
47,119072,376,48499.249850695065,0,0.4721095789112866,0
49,143862,782,22562.548879484853,1,0.11474523936450516,0
25,25607,445,35594.82342972202,1,0.14815875431514855,0
27,105122,410,18316.571497818495,1,0.48951361081399103,0
55,114786,596,16984.05420190886,1,0.31868131530898824,0
64,146406,725,30837.049989419836,0,0.13326642413915504,0
49,71939,633,49066.90691149482,0,0.27850794763097564,0
65,38594,822,25391.023192407647,0,0.1781700522528341,0
45,78382,837,47193.66366424613,1,0.6497883053357927,0
34,27399,461,46146.35841101428,0,0.22175523553186902,0
48,141026,729,16419.317555524765,0,0.18621471843643148,0
25,146812,368,23081.873318794733,1,0.47570129025317,1
57,45117,432,33948.61153223824,0,0.4131471581660996,0
42,118662,488,28312.064798512623,1,0.4455594724214752,0
26,53617,578,9318.133843842845,1,0.36156888882418914,0
19,27498,729,49716.41135572212,0,0.3803015865592777,0
32,122826,841,38869.430054507604,0,0.5672785335082777,0
67,137232,460,24696.231720112028,1,0.23195331089540044,0
20,149851,752,32817.58473498311,1,0.3379175816987404,0
66,131077,469,8940.776776980356,1,0.6746952309567695,1
53,136519,356,27288.57441603245,1,0.2139914207116271,1
21,70624,539,46887.45871178695,0,0.27626415702512025,0
31,29628,657,45347.04311247402,1,0.21494015457159432,1
58,20329,500,20182.13804674155,0,0.11229729781488139,0
58,58619,743,28911.55387196025,1,0.26189795502500224,0
42,27032,601,36382.2585839441,0,0.1278804675773435,0
67,68094,405,20300.41701085574,1,0.19281107584398,0
27,58034,400,7919.564814227231,1,0.3176092420405688,0
38,122658,396,27744.87455230121,0,0.11243273024137496,0
53,141123,328,32073.608112050137,1,0.5517739395584299,0
29,142666,805,5262.872005467962,0,0.5773534082617281,0
44,106158,737,9300.891809233879,1,0.34684828145101776,0
57,75264,678,14328.078961736852,1,0.6907995876245616,1
19,114120,372,20662.352914592037,1,0.5073963488846195,0
30,67850,553,29347.30502737612,0,0.5462330487884494,0
49,24722,815,18222.931344184937,1,0.21538025419968004,0
48,37772,849,17428.27164829267,0,0.602462573693028,1
33,106105,319,44120.720471588684,1,0.6670278388129036,0
49,61679,834,11527.278836064183,0,0.24178609994427508,0
49,88771,720,27295.70599275621,0,0.5118785766318281,0
51,24576,745,47877.112262126124,1,0.5481646291979988,0
28,46707,435,33125.596210222066,1,0.28310150308572946,1
27,119404,804,37274.24659524973,1,0.3850054015433778,0
32,61632,600,24405.66461257732,1,0.15852345614843447,1
34,61476,332,5896.947520387381,0,0.20385688237570476,0
57,137220,577,34075.86657652425,0,0.13694231418831684,0
35,50285,432,33436.59266426558,1,0.4360992943271762,1
26,44154,826,9969.243640849989,0,0.47515773836636166,0
42,40054,425,25797.187113108415,1,0.6496717500602398,0
57,37165,644,46189.802509954265,1,0.4253108863741609,0
31,34439,316,14228.81743873888,1,0.25636682248486,1
42,138211,677,25749.443958534965,1,0.13568412795467127,0
67,64518,359,25749.643334023418,1,0.6309718316505021,1
39,108051,766,41484.26606664373,0,0.38731484711683206,1
69,46962,690,42105.91416482501,1,0.5423931936653927,0
47,73934,486,39167.12388485263,0,0.10878960915735339,0
37,128085,797,21445.437163472317,1,0.39288335359865056,1
38,57763,660,8241.661625833405,1,0.29543357389989916,0
61,136189,748,20726.733975080635,1,0.11819876356829612,0
49,130290,480,35590.60405721028,1,0.565403684243475,0
68,84094,429,36623.59585200844,0,0.40774099173616796,0
63,130814,448,48425.00942645236,0,0.29990814579467856,0
66,39464,771,25413.85541496688,1,0.5834790903444396,0
38,62036,799,33459.60123231307,1,0.3681540711100999,0
52,143980,654,29263.589182513926,1,0.10209877382098079,0
49,115949,510,11777.835205095682,1,0.6666685792229953,0
47,53270,329,25754.111245946122,0,0.2534096442774313,1
56,62299,323,29517.58196100474,0,0.5983453132380048,0
66,105805,521,47783.73227190164,1,0.5898492304487638,1
29,51541,700,21494.257448403023,0,0.19742435881643877,0
58,93545,811,49104.459639859,0,0.384401608728866,1
64,102543,387,29403.5033310838,1,0.12411938709909578,0
35,111998,764,15911.11594863759,0,0.3127310037330772,1
38,149188,349,13624.89741571135,1,0.5385873060217721,0
30,97078,402,11376.27127671043,0,0.24224168206621458,0
38,102970,667,25381.979175805383,0,0.17027675844538598,1
25,49765,791,5986.689340501545,1,0.40427413056100536,0
63,43769,567,25027.037749168943,0,0.4221918306241793,0
57,108001,696,49478.21114701758,0,0.5054973587926949,0
63,107404,619,35154.805807501994,0,0.5554826480815545,0
24,40156,819,39190.37545401821,0,0.5174857187587931,0
40,105836,748,10355.242582321815,0,0.6072473249769104,0
61,138706,775,26289.538767054084,1,0.2337438785692239,0
49,70481,539,17880.039546157124,1,0.44186004772989773,0
28,33435,557,45234.38875950632,0,0.3160572144527951,0
39,89650,689,13158.161240626065,1,0.6772674142009852,0
39,66336,642,25642.99972115339,0,0.36416771404889425,0
60,56135,686,31462.1473255537,0,0.675828359880134,1
42,93631,693,28131.849121033967,1,0.5614393924354636,1
39,57909,569,42360.958758668334,0,0.5310783172412195,0
45,89487,448,15415.392709383817,1,0.3949382271530961,0
46,41468,679,21982.599969066105,0,0.3660268805533613,0
30,112609,327,40643.793345827864,0,0.41592891251104414,0
35,67655,448,28763.21352815622,1,0.27617983775617194,1
19,54341,719,23095.282354158076,0,0.64270596390308,0
46,131663,579,6324.913163517418,1,0.5765983931592198,0
38,84182,481,38902.34408070242,1,0.5808375125950264,0
32,71786,465,48748.19350850421,0,0.3598921572696616,0
69,88304,316,32912.915426982945,0,0.14265336894653025,0
44,123606,449,43544.35493099575,1,0.5098463907557671,0
67,66514,638,28259.408443771677,0,0.32464815038284706,0
48,140938,344,15425.643444051406,0,0.6222581874704952,0
32,53979,801,5649.8946905815465,1,0.5682030630699181,1
68,110887,488,34402.922041549515,0,0.18719688519385363,0
40,100981,360,27189.898171171008,0,0.4610294383231085,1
41,75107,593,40194.416618942065,1,0.5153283555563106,1
61,148842,332,36260.70878458871,0,0.4408825478946169,0
30,134119,598,49457.856569295414,0,0.4084253056931567,0
39,21160,714,27964.06625354179,0,0.23671784500356477,0
60,107897,848,24222.865535285422,0,0.24154410665271062,0
54,92577,730,17903.286024768273,0,0.5608048831855327,0
50,104303,794,26458.75813060735,0,0.1112138713381343,0
20,30846,399,44279.216515531494,1,0.5673460376233458,0
